"origin","destination","source_lon","source_lat","destination_lon","destination_lat","distance"
50,28,77.489182,10.238114,72.8776559,19.0759837,1100.91827230076
51,28,85.831465,19.813382,72.8776559,19.0759837,1360.80780655697
52,28,75.994216,13.212984,72.8776559,19.0759837,732.148943908082
53,28,88.118392,24.046402,72.8776559,19.0759837,1669.44401200552
54,28,70.05773,22.470702,72.8776559,19.0759837,478.064585449061
55,28,74.961792,28.292048,72.8776559,19.0759837,1046.7792616449
1,29,78.055431,30.300444,79.845147,10.761012,2181.2384189808
2,29,74.8570259,32.7266016,79.845147,10.761012,2496.01649872148
3,29,74.018261,17.680464,79.845147,10.761012,993.217699821031
4,29,74.985168,12.510224,79.845147,10.761012,564.055044361084
5,29,93.466667,26.6,79.845147,10.761012,2268.31033896751
6,29,80.918009,16.254154,79.845147,10.761012,621.911704094529
7,29,74.007672,18.392366,79.845147,10.761012,1055.7857440003
8,29,76.866331,11.414299,79.845147,10.761012,333.166091207474
9,29,76.2673041,9.9312328,79.845147,10.761012,402.219169435831
10,29,73.8567437,18.5204303,79.845147,10.761012,1076.77553702794
11,29,70.8944905,26.9212132,79.845147,10.761012,2027.472283632
12,29,79.718954,29.704716,79.845147,10.761012,2107.14566643347
13,29,74.540469,13.997762,79.845147,10.761012,679.44763298307
14,29,78.77466,29.530014,79.845147,10.761012,2090.62595479987
15,29,75.0903154,13.5026635,79.845147,10.761012,600.242017232703
16,29,78.102273,30.455453,79.845147,10.761012,2198.0061671613
17,29,76.2673041,9.9312328,79.845147,10.761012,402.219169435831
18,29,75.461783,12.873068,79.845147,10.761012,531.884939705157
19,29,73.856744,18.52043,79.845147,10.761012,1076.77549128839
20,29,88.2626751,27.0360066,79.845147,10.761012,2013.5576276483
21,29,76.9787076,8.4003984,79.845147,10.761012,409.593080819566
22,29,79.470389,29.27935,79.845147,10.761012,2060.15941500472
23,29,74.123996,15.2993265,79.845147,10.761012,799.337977609222
24,29,74.875566,14.17889,79.845147,10.761012,660.094942131408
25,29,74.370477,34.0416028,79.845147,10.761012,2648.7336167972
26,29,74.123996,15.2993265,79.845147,10.761012,799.337977609222
27,29,73.712479,24.585445,79.845147,10.761012,1668.59094406256
28,29,72.8776559,19.0759837,79.845147,10.761012,1189.51909762749
29,29,79.845147,10.761012,79.845147,10.761012,0
30,29,72.5713621,23.022505,79.845147,10.761012,1567.28843149795
31,29,78.032192,30.316495,79.845147,10.761012,2183.22144532816
32,29,75.7865653,12.9441511,79.845147,10.761012,504.115853806805
33,29,73.933627,18.4709087,79.845147,10.761012,1067.47061365126
34,29,76.951003,10.3235908,79.845147,10.761012,320.197401262549
35,29,78.1828308,26.2182871,79.845147,10.761012,1728.15704037151
36,29,74.118123,24.265634,79.845147,10.761012,1619.61290246642
37,29,76.567607,32.040135,79.845147,10.761012,2390.67968931256
38,29,76.869468,31.993366,79.845147,10.761012,2381.3626316902
39,29,79.388113,10.961695,79.845147,10.761012,54.6880756752321
40,29,74.4766224,27.5737248,79.845147,10.761012,1952.47885012941
41,29,79.1324986,12.9165167,79.845147,10.761012,251.994542577872
42,29,73.838966,15.63917,79.845147,10.761012,846.837098918187
43,29,85.471075,23.801166,79.845147,10.761012,1568.06676172074
44,29,78.687107,29.837746,79.845147,10.761012,2125.29329221422
45,29,78.1197754,9.9252007,79.845147,10.761012,210.44092059967
46,29,77.1887145,32.2396325,79.845147,10.761012,2404.55726396469
47,29,69.666932,23.242,79.845147,10.761012,1758.74023631512
48,29,87.6852323,23.6776471,79.845147,10.761012,1659.54599000833
49,29,79.137827,10.786999,79.845147,10.761012,77.3422292405449
50,29,77.489182,10.238114,79.845147,10.761012,264.147063513946
51,29,85.831465,19.813382,79.845147,10.761012,1193.86019812758
52,29,75.994216,13.212984,79.845147,10.761012,499.909351107653
53,29,88.118392,24.046402,79.845147,10.761012,1717.60166280105
54,29,70.05773,22.470702,79.845147,10.761012,1667.22780688647
55,29,74.961792,28.292048,79.845147,10.761012,2015.34943973446
1,30,78.055431,30.300444,72.5713621,23.022505,975.577548338892
2,30,74.8570259,32.7266016,72.5713621,23.022505,1102.43120408283
3,30,74.018261,17.680464,72.5713621,23.022505,613.034952391828
4,30,74.985168,12.510224,72.5713621,23.022505,1196.8068364032
5,30,93.466667,26.6,72.5713621,23.022505,2144.24876079472
6,30,80.918009,16.254154,72.5713621,23.022505,1153.23623417431
7,30,74.007672,18.392366,72.5713621,23.022505,536.236498659045
8,30,76.866331,11.414299,72.5713621,23.022505,1369.10260892998
9,30,76.2673041,9.9312328,72.5713621,23.022505,1508.27433198274
10,30,73.8567437,18.5204303,72.5713621,23.022505,518.288198647205
11,30,70.8944905,26.9212132,72.5713621,23.022505,465.429506254502
12,30,79.718954,29.704716,72.5713621,23.022505,1028.94745535576
13,30,74.540469,13.997762,72.5713621,23.022505,1025.02317758323
14,30,78.77466,29.530014,72.5713621,23.022505,951.801285752664
15,30,75.0903154,13.5026635,72.5713621,23.022505,1091.707246386
16,30,78.102273,30.455453,72.5713621,23.022505,992.272791227367
17,30,76.2673041,9.9312328,72.5713621,23.022505,1508.27433198274
18,30,75.461783,12.873068,72.5713621,23.022505,1169.48059745066
19,30,73.856744,18.52043,72.5713621,23.022505,518.288238961825
20,30,88.2626751,27.0360066,72.5713621,23.022505,1641.86990556054
21,30,76.9787076,8.4003984,72.5713621,23.022505,1693.05004196883
22,30,79.470389,29.27935,72.5713621,23.022505,978.723564837897
23,30,74.123996,15.2993265,72.5713621,23.022505,874.368395073802
24,30,74.875566,14.17889,72.5713621,23.022505,1013.14402659973
25,30,74.370477,34.0416028,72.5713621,23.022505,1238.1247007257
26,30,74.123996,15.2993265,72.5713621,23.022505,874.368395073802
27,30,73.712479,24.585445,72.5713621,23.022505,209.0616829307
28,30,72.8776559,19.0759837,72.5713621,23.022505,440.120258841604
29,30,79.845147,10.761012,72.5713621,23.022505,1567.28843149795
30,30,72.5713621,23.022505,72.5713621,23.022505,0
31,30,78.032192,30.316495,72.5713621,23.022505,975.753117430144
32,30,75.7865653,12.9441511,72.5713621,23.022505,1171.31598050048
33,30,73.933627,18.4709087,72.5713621,23.022505,525.714775276388
34,30,76.951003,10.3235908,72.5713621,23.022505,1487.20744006851
35,30,78.1828308,26.2182871,72.5713621,23.022505,669.43225515166
36,30,74.118123,24.265634,72.5713621,23.022505,209.658078735942
37,30,76.567607,32.040135,72.5713621,23.022505,1077.42205078456
38,30,76.869468,31.993366,72.5713621,23.022505,1083.87059865849
39,30,79.388113,10.961695,72.5713621,23.022505,1524.12125584813
40,30,74.4766224,27.5737248,72.5713621,23.022505,541.245866626885
41,30,79.1324986,12.9165167,72.5713621,23.022505,1320.52402336917
42,30,73.838966,15.63917,72.5713621,23.022505,831.934226625298
43,30,85.471075,23.801166,72.5713621,23.022505,1319.09650365192
44,30,78.687107,29.837746,72.5713621,23.022505,972.052293745543
45,30,78.1197754,9.9252007,72.5713621,23.022505,1571.81170841586
46,30,77.1887145,32.2396325,72.5713621,23.022505,1121.28229686183
47,30,69.666932,23.242,72.5713621,23.022505,298.081793081257
48,30,87.6852323,23.6776471,72.5713621,23.022505,1544.43059776261
49,30,79.137827,10.786999,72.5713621,23.022505,1529.09539942136
50,30,77.489182,10.238114,72.5713621,23.022505,1515.04088389228
51,30,85.831465,19.813382,72.5713621,23.022505,1418.05078596515
52,30,75.994216,13.212984,72.5713621,23.022505,1149.36093007777
53,30,88.118392,24.046402,72.5713621,23.022505,1588.72502203385
54,30,70.05773,22.470702,72.5713621,23.022505,265.045272008011
55,30,74.961792,28.292048,72.5713621,23.022505,633.183040289379
1,31,78.055431,30.300444,78.032192,30.316495,2.85786471162527
2,31,74.8570259,32.7266016,78.032192,30.316495,403.072054203698
3,31,74.018261,17.680464,78.032192,30.316495,1463.11763207297
4,31,74.985168,12.510224,78.032192,30.316495,2005.27013065959
5,31,93.466667,26.6,78.032192,30.316495,1563.42771537302
6,31,80.918009,16.254154,78.032192,30.316495,1591.48368901588
7,31,74.007672,18.392366,78.032192,30.316495,1387.24518689519
8,31,76.866331,11.414299,78.032192,30.316495,2105.93147255105
9,31,76.2673041,9.9312328,78.032192,30.316495,2274.81785180337
10,31,73.8567437,18.5204303,78.032192,30.316495,1378.16472021067
11,31,70.8944905,26.9212132,78.032192,30.316495,792.413697811751
12,31,79.718954,29.704716,78.032192,30.316495,176.137378545967
13,31,74.540469,13.997762,78.032192,30.316495,1850.07111228917
14,31,78.77466,29.530014,78.032192,30.316495,113.029487201923
15,31,75.0903154,13.5026635,78.032192,30.316495,1894.41952391179
16,31,78.102273,30.455453,78.032192,30.316495,16.8556577217347
17,31,76.2673041,9.9312328,78.032192,30.316495,2274.81785180337
18,31,75.461783,12.873068,78.032192,30.316495,1958.1505519103
19,31,73.856744,18.52043,78.032192,30.316495,1378.16474284726
20,31,88.2626751,27.0360066,78.032192,30.316495,1062.42236313624
21,31,76.9787076,8.4003984,78.032192,30.316495,2440.18730186572
22,31,79.470389,29.27935,78.032192,30.316495,180.493427752334
23,31,74.123996,15.2993265,78.032192,30.316495,1717.33737359004
24,31,74.875566,14.17889,78.032192,30.316495,1823.8738767811
25,31,74.370477,34.0416028,78.032192,30.316495,538.900590314555
26,31,74.123996,15.2993265,78.032192,30.316495,1717.33737359004
27,31,73.712479,24.585445,78.032192,30.316495,766.725798068073
28,31,72.8776559,19.0759837,78.032192,30.316495,1353.91230558851
29,31,79.845147,10.761012,78.032192,30.316495,2183.22144532816
30,31,72.5713621,23.022505,78.032192,30.316495,975.753117430144
31,31,78.032192,30.316495,78.032192,30.316495,0
32,31,75.7865653,12.9441511,78.032192,30.316495,1946.06623060756
33,31,73.933627,18.4709087,78.032192,30.316495,1381.08498136801
34,31,76.951003,10.3235908,78.032192,30.316495,2226.62409593429
35,31,78.1828308,26.2182871,78.032192,30.316495,456.08160501064
36,31,74.118123,24.265634,78.032192,30.316495,776.149011316638
37,31,76.567607,32.040135,78.032192,30.316495,237.020687213227
38,31,76.869468,31.993366,78.032192,30.316495,216.87866339507
39,31,79.388113,10.961695,78.032192,30.316495,2157.38986740981
40,31,74.4766224,27.5737248,78.032192,30.316495,461.294896816346
41,31,79.1324986,12.9165167,78.032192,30.316495,1938.70038039645
42,31,73.838966,15.63917,78.032192,30.316495,1687.61960502883
43,31,85.471075,23.801166,78.032192,30.316495,1032.92919490743
44,31,78.687107,29.837746,78.032192,30.316495,82.5188081390346
45,31,78.1197754,9.9252007,78.032192,30.316495,2268.13843550755
46,31,77.1887145,32.2396325,78.032192,30.316495,228.442004919101
47,31,69.666932,23.242,78.032192,30.316495,1143.42639471611
48,31,87.6852323,23.6776471,78.032192,30.316495,1207.6020129833
49,31,79.137827,10.786999,78.032192,30.316495,2175.27044456702
50,31,77.489182,10.238114,78.032192,30.316495,2234.02307990717
51,31,85.831465,19.813382,78.032192,30.316495,1406.87512055777
52,31,75.994216,13.212984,78.032192,30.316495,1913.90598535588
53,31,88.118392,24.046402,78.032192,30.316495,1216.57737611349
54,31,70.05773,22.470702,78.032192,30.316495,1179.38709871193
55,31,74.961792,28.292048,78.032192,30.316495,373.332683761875
1,32,78.055431,30.300444,75.7865653,12.9441511,1944.58053625588
2,32,74.8570259,32.7266016,75.7865653,12.9441511,2202.42943593919
3,32,74.018261,17.680464,75.7865653,12.9441511,559.91212760613
4,32,74.985168,12.510224,75.7865653,12.9441511,99.4468613518066
5,32,93.466667,26.6,75.7865653,12.9441511,2388.77268294653
6,32,80.918009,16.254154,75.7865653,12.9441511,663.713456251938
7,32,74.007672,18.392366,75.7865653,12.9441511,635.218306777486
8,32,76.866331,11.414299,75.7865653,12.9441511,206.731120459767
9,32,76.2673041,9.9312328,75.7865653,12.9441511,339.198852887512
10,32,73.8567437,18.5204303,75.7865653,12.9441511,653.724006387718
11,32,70.8944905,26.9212132,75.7865653,12.9441511,1636.10370428344
12,32,79.718954,29.704716,75.7865653,12.9441511,1907.82575001976
13,32,74.540469,13.997762,75.7865653,12.9441511,178.610908468303
14,32,78.77466,29.530014,75.7865653,12.9441511,1870.41103844191
15,32,75.0903154,13.5026635,75.7865653,12.9441511,97.6880258288462
16,32,78.102273,30.455453,75.7865653,12.9441511,1962.25836165401
17,32,76.2673041,9.9312328,75.7865653,12.9441511,339.198852887512
18,32,75.461783,12.873068,75.7865653,12.9441511,36.0892484728239
19,32,73.856744,18.52043,75.7865653,12.9441511,653.723964637899
20,32,88.2626751,27.0360066,75.7865653,12.9441511,2035.86512190752
21,32,76.9787076,8.4003984,75.7865653,12.9441511,521.919877846281
22,32,79.470389,29.27935,75.7865653,12.9441511,1856.34571734497
23,32,74.123996,15.2993265,75.7865653,12.9441511,317.463247935489
24,32,74.875566,14.17889,75.7865653,12.9441511,169.011891954967
25,32,74.370477,34.0416028,75.7865653,12.9441511,2351.0289448495
26,32,74.123996,15.2993265,75.7865653,12.9441511,317.463247935489
27,32,73.712479,24.585445,75.7865653,12.9441511,1313.07027976176
28,32,72.8776559,19.0759837,75.7865653,12.9441511,749.527416239989
29,32,79.845147,10.761012,75.7865653,12.9441511,504.115853806805
30,32,72.5713621,23.022505,75.7865653,12.9441511,1171.31598050048
31,32,78.032192,30.316495,75.7865653,12.9441511,1946.06623060756
32,32,75.7865653,12.9441511,75.7865653,12.9441511,0
33,32,73.933627,18.4709087,75.7865653,12.9441511,645.935241543406
34,32,76.951003,10.3235908,75.7865653,12.9441511,317.888850323779
35,32,78.1828308,26.2182871,75.7865653,12.9441511,1497.55273330543
36,32,74.118123,24.265634,75.7865653,12.9441511,1271.45672447887
37,32,76.567607,32.040135,75.7865653,12.9441511,2125.53784521327
38,32,76.869468,31.993366,75.7865653,12.9441511,2121.72170946032
39,32,79.388113,10.961695,75.7865653,12.9441511,449.667384833249
40,32,74.4766224,27.5737248,75.7865653,12.9441511,1632.93215895579
41,32,79.1324986,12.9165167,75.7865653,12.9441511,362.740935792137
42,32,73.838966,15.63917,75.7865653,12.9441511,365.94977804957
43,32,85.471075,23.801166,75.7865653,12.9441511,1580.83216514257
44,32,78.687107,29.837746,75.7865653,12.9441511,1902.68010384184
45,32,78.1197754,9.9252007,75.7865653,12.9441511,421.245190109439
46,32,77.1887145,32.2396325,75.7865653,12.9441511,2150.98852295562
47,32,69.666932,23.242,75.7865653,12.9441511,1314.96101607357
48,32,87.6852323,23.6776471,75.7865653,12.9441511,1731.29335627883
49,32,79.137827,10.786999,75.7865653,12.9441511,436.608887741223
50,32,77.489182,10.238114,75.7865653,12.9441511,353.562479447453
51,32,85.831465,19.813382,75.7865653,12.9441511,1315.63768891466
52,32,75.994216,13.212984,75.7865653,12.9441511,37.4205195231456
53,32,88.118392,24.046402,75.7865653,12.9441511,1791.47062996014
54,32,70.05773,22.470702,75.7865653,12.9441511,1220.72678732744
55,32,74.961792,28.292048,75.7865653,12.9441511,1709.28353561544
1,33,78.055431,30.300444,73.933627,18.4709087,1380.09709531755
2,33,74.8570259,32.7266016,73.933627,18.4709087,1588.33790532029
3,33,74.018261,17.680464,73.933627,18.4709087,88.3753072444351
4,33,74.985168,12.510224,73.933627,18.4709087,672.508160107343
5,33,93.466667,26.6,73.933627,18.4709087,2197.40540574273
6,33,80.918009,16.254154,73.933627,18.4709087,781.300637203563
7,33,74.007672,18.392366,73.933627,18.4709087,11.7206589165094
8,33,76.866331,11.414299,73.933627,18.4709087,845.728723614468
9,33,76.2673041,9.9312328,73.933627,18.4709087,982.563070996975
10,33,73.8567437,18.5204303,73.933627,18.4709087,9.80373594551161
11,33,70.8944905,26.9212132,73.933627,18.4709087,990.176181345149
12,33,79.718954,29.704716,73.933627,18.4709087,1380.08393550958
13,33,74.540469,13.997762,73.933627,18.4709087,501.747655669189
14,33,78.77466,29.530014,73.933627,18.4709087,1324.35119736556
15,33,75.0903154,13.5026635,73.933627,18.4709087,566.278199123462
16,33,78.102273,30.455453,73.933627,18.4709087,1397.87427804235
17,33,76.2673041,9.9312328,73.933627,18.4709087,982.563070996975
18,33,75.461783,12.873068,73.933627,18.4709087,643.775159745449
19,33,73.856744,18.52043,73.933627,18.4709087,9.8036910247065
20,33,88.2626751,27.0360066,73.933627,18.4709087,1749.29595848954
21,33,76.9787076,8.4003984,73.933627,18.4709087,1167.43913127081
22,33,79.470389,29.27935,73.933627,18.4709087,1327.0050106299
23,33,74.123996,15.2993265,73.933627,18.4709087,353.355767373408
24,33,74.875566,14.17889,73.933627,18.4709087,487.867942452715
25,33,74.370477,34.0416028,73.933627,18.4709087,1732.46799620542
26,33,74.123996,15.2993265,73.933627,18.4709087,353.355767373408
27,33,73.712479,24.585445,73.933627,18.4709087,680.503137707029
28,33,72.8776559,19.0759837,73.933627,18.4709087,129.985949671412
29,33,79.845147,10.761012,73.933627,18.4709087,1067.47061365126
30,33,72.5713621,23.022505,73.933627,18.4709087,525.714775276388
31,33,78.032192,30.316495,73.933627,18.4709087,1381.08498136801
32,33,75.7865653,12.9441511,73.933627,18.4709087,645.935241543406
33,33,73.933627,18.4709087,73.933627,18.4709087,0
34,33,76.951003,10.3235908,73.933627,18.4709087,962.656133207169
35,33,78.1828308,26.2182871,73.933627,18.4709087,966.045173195322
36,33,74.118123,24.265634,73.933627,18.4709087,644.829230743783
37,33,76.567607,32.040135,73.933627,18.4709087,1532.20576885085
38,33,76.869468,31.993366,73.933627,18.4709087,1532.61137510601
39,33,79.388113,10.961695,73.933627,18.4709087,1020.47108301905
40,33,74.4766224,27.5737248,73.933627,18.4709087,1014.02448687843
41,33,79.1324986,12.9165167,73.933627,18.4709087,831.448867566121
42,33,73.838966,15.63917,73.933627,18.4709087,315.134588968285
43,33,85.471075,23.801166,73.933627,18.4709087,1334.9656424448
44,33,78.687107,29.837746,73.933627,18.4709087,1352.78626436477
45,33,78.1197754,9.9252007,73.933627,18.4709087,1052.05945596013
46,33,77.1887145,32.2396325,73.933627,18.4709087,1565.77483177055
47,33,69.666932,23.242,73.933627,18.4709087,691.473255029438
48,33,87.6852323,23.6776471,73.933627,18.4709087,1539.23462151398
49,33,79.137827,10.786999,73.933627,18.4709087,1021.57016526513
50,33,77.489182,10.238114,73.933627,18.4709087,992.499067784085
51,33,85.831465,19.813382,73.933627,18.4709087,1258.82770388552
52,33,75.994216,13.212984,73.933627,18.4709087,624.988211991533
53,33,88.118392,24.046402,73.933627,18.4709087,1594.60081654434
54,33,70.05773,22.470702,73.933627,18.4709087,600.79850146574
55,33,74.961792,28.292048,73.933627,18.4709087,1097.41633992613
1,34,78.055431,30.300444,76.951003,10.3235908,2224.96379281409
2,34,74.8570259,32.7266016,76.951003,10.3235908,2501.10852759204
3,34,74.018261,17.680464,76.951003,10.3235908,877.290523101363
4,34,74.985168,12.510224,76.951003,10.3235908,324.172082478062
5,34,93.466667,26.6,76.951003,10.3235908,2506.87313313293
6,34,80.918009,16.254154,76.951003,10.3235908,786.996260152831
7,34,74.007672,18.392366,76.951003,10.3235908,951.775163412558
8,34,76.866331,11.414299,76.951003,10.3235908,121.671333694653
9,34,76.2673041,9.9312328,76.951003,10.3235908,86.6546806857442
10,34,73.8567437,18.5204303,76.951003,10.3235908,970.636899042464
11,34,70.8944905,26.9212132,76.951003,10.3235908,1952.42119404318
12,34,79.718954,29.704716,76.951003,10.3235908,2174.82462246537
13,34,74.540469,13.997762,76.951003,10.3235908,485.479098734516
14,34,78.77466,29.530014,76.951003,10.3235908,2144.71063476819
15,34,75.0903154,13.5026635,76.951003,10.3235908,407.474114871719
16,34,78.102273,30.455453,76.951003,10.3235908,2242.43146986345
17,34,76.2673041,9.9312328,76.951003,10.3235908,86.6546806857442
18,34,75.461783,12.873068,76.951003,10.3235908,326.712248888383
19,34,73.856744,18.52043,76.951003,10.3235908,970.636856709306
20,34,88.2626751,27.0360066,76.951003,10.3235908,2205.03890262391
21,34,76.9787076,8.4003984,76.951003,10.3235908,213.937975165039
22,34,79.470389,29.27935,76.951003,10.3235908,2124.65906754069
23,34,74.123996,15.2993265,76.951003,10.3235908,632.655832730688
24,34,74.875566,14.17889,76.951003,10.3235908,484.520802011865
25,34,74.370477,34.0416028,76.951003,10.3235908,2651.2180164761
26,34,74.123996,15.2993265,76.951003,10.3235908,632.655832730688
27,34,73.712479,24.585445,76.951003,10.3235908,1622.89116575273
28,34,72.8776559,19.0759837,76.951003,10.3235908,1067.40820904477
29,34,79.845147,10.761012,76.951003,10.3235908,320.197401262549
30,34,72.5713621,23.022505,76.951003,10.3235908,1487.20744006851
31,34,78.032192,30.316495,76.951003,10.3235908,2226.62409593429
32,34,75.7865653,12.9441511,76.951003,10.3235908,317.888850323779
33,34,73.933627,18.4709087,76.951003,10.3235908,962.656133207169
34,34,76.951003,10.3235908,76.951003,10.3235908,0
35,34,78.1828308,26.2182871,76.951003,10.3235908,1772.70467123696
36,34,74.118123,24.265634,76.951003,10.3235908,1579.50163011807
37,34,76.567607,32.040135,76.951003,10.3235908,2415.84914625394
38,34,76.869468,31.993366,76.951003,10.3235908,2410.3400627421
39,34,79.388113,10.961695,76.951003,10.3235908,275.706512584065
40,34,74.4766224,27.5737248,76.951003,10.3235908,1936.12716752326
41,34,79.1324986,12.9165167,76.951003,10.3235908,373.709333782983
42,34,73.838966,15.63917,76.951003,10.3235908,680.629274340211
43,34,85.471075,23.801166,76.951003,10.3235908,1750.1773221618
44,34,78.687107,29.837746,76.951003,10.3235908,2178.01766238589
45,34,78.1197754,9.9252007,76.951003,10.3235908,135.432318894405
46,34,77.1887145,32.2396325,76.951003,10.3235908,2437.83994269305
47,34,69.666932,23.242,76.951003,10.3235908,1631.90188669344
48,34,87.6852323,23.6776471,76.951003,10.3235908,1871.39235905719
49,34,79.137827,10.786999,76.951003,10.3235908,244.615262560933
50,34,77.489182,10.238114,76.951003,10.3235908,59.6628646662258
51,34,85.831465,19.813382,76.951003,10.3235908,1421.71495566704
52,34,75.994216,13.212984,76.951003,10.3235908,337.848483713106
53,34,88.118392,24.046402,76.951003,10.3235908,1931.06593439611
54,34,70.05773,22.470702,76.951003,10.3235908,1537.51654310467
55,34,74.961792,28.292048,76.951003,10.3235908,2009.38509546368
1,35,78.055431,30.300444,78.1828308,26.2182871,454.229019713877
2,35,74.8570259,32.7266016,78.1828308,26.2182871,792.182777864467
3,35,74.018261,17.680464,78.1828308,26.2182871,1042.08076057262
4,35,74.985168,12.510224,78.1828308,26.2182871,1560.99495462955
5,35,93.466667,26.6,78.1828308,26.2182871,1522.29522797383
6,35,80.918009,16.254154,78.1828308,26.2182871,1143.88205928015
7,35,74.007672,18.392366,78.1828308,26.2182871,970.508117047411
8,35,76.866331,11.414299,78.1828308,26.2182871,1652.42485348752
9,35,76.2673041,9.9312328,78.1828308,26.2182871,1822.79399344866
10,35,73.8567437,18.5204303,78.1828308,26.2182871,964.715670816694
11,35,70.8944905,26.9212132,78.1828308,26.2182871,729.163376815408
12,35,79.718954,29.704716,78.1828308,26.2182871,416.109921875035
13,35,74.540469,13.997762,78.1828308,26.2182871,1411.24861157996
14,35,78.77466,29.530014,78.1828308,26.2182871,372.928502684618
15,35,75.0903154,13.5026635,78.1828308,26.2182871,1450.67877696207
16,35,78.102273,30.455453,78.1828308,26.2182871,471.365183671348
17,35,76.2673041,9.9312328,78.1828308,26.2182871,1822.79399344866
18,35,75.461783,12.873068,78.1828308,26.2182871,1511.37177729939
19,35,73.856744,18.52043,78.1828308,26.2182871,964.715686437838
20,35,88.2626751,27.0360066,78.1828308,26.2182871,1006.113846883
21,35,76.9787076,8.4003984,78.1828308,26.2182871,1985.95849841976
22,35,79.470389,29.27935,78.1828308,26.2182871,363.297068202171
23,35,74.123996,15.2993265,78.1828308,26.2182871,1285.48708739913
24,35,74.875566,14.17889,78.1828308,26.2182871,1382.70300516411
25,35,74.370477,34.0416028,78.1828308,26.2182871,944.086497776384
26,35,74.123996,15.2993265,78.1828308,26.2182871,1285.48708739913
27,35,73.712479,24.585445,78.1828308,26.2182871,484.451181819955
28,35,72.8776559,19.0759837,78.1828308,26.2182871,962.858442250462
29,35,79.845147,10.761012,78.1828308,26.2182871,1728.15704037151
30,35,72.5713621,23.022505,78.1828308,26.2182871,669.43225515166
31,35,78.032192,30.316495,78.1828308,26.2182871,456.08160501064
32,35,75.7865653,12.9441511,78.1828308,26.2182871,1497.55273330543
33,35,73.933627,18.4709087,78.1828308,26.2182871,966.045173195322
34,35,76.951003,10.3235908,78.1828308,26.2182871,1772.70467123696
35,35,78.1828308,26.2182871,78.1828308,26.2182871,0
36,35,74.118123,24.265634,78.1828308,26.2182871,463.001437633061
37,35,76.567607,32.040135,78.1828308,26.2182871,666.277979633962
38,35,76.869468,31.993366,78.1828308,26.2182871,654.898746879096
39,35,79.388113,10.961695,78.1828308,26.2182871,1701.7012604167
40,35,74.4766224,27.5737248,78.1828308,26.2182871,397.334476274735
41,35,79.1324986,12.9165167,78.1828308,26.2182871,1482.87695925138
42,35,73.838966,15.63917,78.1828308,26.2182871,1259.94905822793
43,35,85.471075,23.801166,78.1828308,26.2182871,782.140712178439
44,35,78.687107,29.837746,78.1828308,26.2182871,405.623107476243
45,35,78.1197754,9.9252007,78.1828308,26.2182871,1812.28943934051
46,35,77.1887145,32.2396325,78.1828308,26.2182871,676.656695476095
47,35,69.666932,23.242,78.1828308,26.2182871,921.567725499866
48,35,87.6852323,23.6776471,78.1828308,26.2182871,998.813477701465
49,35,79.137827,10.786999,78.1828308,26.2182871,1719.34908250212
50,35,77.489182,10.238114,78.1828308,26.2182871,1778.96901562135
51,35,85.831465,19.813382,78.1828308,26.2182871,1058.08988804512
52,35,75.994216,13.212984,78.1828308,26.2182871,1464.51068864754
53,35,88.118392,24.046402,78.1828308,26.2182871,1028.94223190201
54,35,70.05773,22.470702,78.1828308,26.2182871,922.579955737281
55,35,74.961792,28.292048,78.1828308,26.2182871,393.219564672327
1,36,78.055431,30.300444,74.118123,24.265634,775.764190782659
2,36,74.8570259,32.7266016,74.118123,24.265634,943.870346930994
3,36,74.018261,17.680464,74.118123,24.265634,732.540672636929
4,36,74.985168,12.510224,74.118123,24.265634,1310.73613343763
5,36,93.466667,26.6,74.118123,24.265634,1958.91010282965
6,36,80.918009,16.254154,74.118123,24.265634,1138.56443212064
7,36,74.007672,18.392366,74.118123,24.265634,653.382720401704
8,36,76.866331,11.414299,74.118123,24.265634,1458.60783656219
9,36,76.2673041,9.9312328,74.118123,24.265634,1610.59260452509
10,36,73.8567437,18.5204303,74.118123,24.265634,639.610442730453
11,36,70.8944905,26.9212132,74.118123,24.265634,437.936802579174
12,36,79.718954,29.704716,74.118123,24.265634,820.817953436324
13,36,74.540469,13.997762,74.118123,24.265634,1142.95260021934
14,36,78.77466,29.530014,74.118123,24.265634,745.619356185604
15,36,75.0903154,13.5026635,74.118123,24.265634,1201.51038421931
16,36,78.102273,30.455453,74.118123,24.265634,792.870234709859
17,36,76.2673041,9.9312328,74.118123,24.265634,1610.59260452509
18,36,75.461783,12.873068,74.118123,24.265634,1275.0535351406
19,36,73.856744,18.52043,74.118123,24.265634,639.610474757296
20,36,88.2626751,27.0360066,74.118123,24.265634,1450.44490514745
21,36,76.9787076,8.4003984,74.118123,24.265634,1790.69902113008
22,36,79.470389,29.27935,74.118123,24.265634,770.160933362641
23,36,74.123996,15.2993265,74.118123,24.265634,997.321076809134
24,36,74.875566,14.17889,74.118123,24.265634,1124.75379929368
25,36,74.370477,34.0416028,74.118123,24.265634,1087.65435573217
26,36,74.123996,15.2993265,74.118123,24.265634,997.321076809134
27,36,73.712479,24.585445,74.118123,24.265634,54.3422828857578
28,36,72.8776559,19.0759837,74.118123,24.265634,591.299854459424
29,36,79.845147,10.761012,74.118123,24.265634,1619.61290246642
30,36,72.5713621,23.022505,74.118123,24.265634,209.658078735942
31,36,78.032192,30.316495,74.118123,24.265634,776.149011316638
